inf,-nan,-nan,-nan
0.623818,0.063464,0.063464,0.249378
0.623865,0.063457,0.063457,0.249347
0.623911,0.063449,0.063449,0.249316
0.623958,0.063441,0.063441,0.249285
0.624005,0.063433,0.063433,0.249254
0.624052,0.063425,0.063425,0.249223
0.624098,0.063417,0.063417,0.249192
0.624145,0.063409,0.063409,0.249161
0.624192,0.063401,0.063401,0.249130
0.624239,0.063393,0.063393,0.249099
0.624285,0.063386,0.063386,0.249068
0.624332,0.063378,0.063378,0.249037
0.624379,0.063370,0.063370,0.249006
0.624425,0.063362,0.063362,0.248975
0.624472,0.063354,0.063354,0.248944
0.624519,0.063346,0.063346,0.248913
0.624565,0.063338,0.063338,0.248882
0.624612,0.063330,0.063330,0.248851
0.624659,0.063323,0.063323,0.248820
0.624705,0.063315,0.063315,0.248790
0.624752,0.063307,0.063307,0.248759
0.624798,0.063299,0.063299,0.248728
0.624845,0.063291,0.063291,0.248697
0.624767,0.063407,0.063283,0.248666
0.624690,0.063400,0.063275,0.248759
0.624612,0.063392,0.063268,0.248853
0.624535,0.063384,0.063260,0.248946
0.624457,0.063376,0.063376,0.248915
0.624504,0.063368,0.063368,0.248884
0.624551,0.063360,0.063360,0.248853
0.624597,0.063352,0.063352,0.248822
0.624644,0.063344,0.063344,0.248791
0.624690,0.063337,0.063337,0.248761
0.624737,0.063329,0.063329,0.248730
0.624783,0.063321,0.063321,0.248699
0.624830,0.063313,0.063313,0.248668
0.624876,0.063305,0.063305,0.248637
0.624923,0.063297,0.063297,0.248606
0.624969,0.063290,0.063290,0.248576
0.625015,0.063282,0.063282,0.248545
0.625062,0.063274,0.063274,0.248514
0.625108,0.063266,0.063266,0.248483
0.625155,0.063258,0.063258,0.248453
0.625201,0.063250,0.063250,0.248422
0.625124,0.063366,0.063243,0.248391
0.625046,0.063358,0.063235,0.248484
0.624969,0.063351,0.063227,0.248577
0.624892,0.063343,0.063219,0.248670
0.624814,0.063335,0.063211,0.248763
0.624737,0.063327,0.063203,0.248856
0.624660,0.063319,0.063319,0.248825
0.624706,0.063311,0.063311,0.248794
0.624753,0.063304,0.063304,0.248764
0.624799,0.063296,0.063296,0.248733
0.624846,0.063288,0.063288,0.248702
0.624892,0.063280,0.063280,0.248671
0.624938,0.063272,0.063272,0.248641
0.624985,0.063265,0.063265,0.248610
0.625031,0.063257,0.063257,0.248579
0.625077,0.063249,0.063249,0.248548
0.625124,0.063241,0.063241,0.248518
0.625170,0.063233,0.063233,0.248487
0.625216,0.063225,0.063225,0.248456
0.625262,0.063218,0.063218,0.248426
0.625309,0.063210,0.063210,0.248395
0.625355,0.063202,0.063202,0.248364
0.625401,0.063194,0.063194,0.248334
0.625447,0.063186,0.063186,0.248303
0.625494,0.063179,0.063179,0.248272
0.625540,0.063171,0.063171,0.248242
0.625586,0.063163,0.063163,0.248211
0.625632,0.063155,0.063155,0.248181
0.625678,0.063148,0.063148,0.248150
0.625724,0.063140,0.063140,0.248119
0.625771,0.063132,0.063132,0.248089
0.625817,0.063124,0.063124,0.248058
0.625863,0.063116,0.063116,0.248028
0.625909,0.063109,0.063109,0.247997
0.625955,0.063101,0.063101,0.247966
0.626001,0.063093,0.063093,0.247936
0.626047,0.063085,0.063085,0.247905
0.626093,0.063077,0.063077,0.247875
0.626139,0.063070,0.063070,0.247844
0.626185,0.063062,0.063062,0.247814
0.626232,0.063054,0.063054,0.247783
0.626154,0.063170,0.063046,0.247753
0.626077,0.063162,0.063162,0.247722
0.626000,0.063277,0.063154,0.247692
0.625923,0.063269,0.063269,0.247661
0.625969,0.063262,0.063262,0.247631
0.626015,0.063254,0.063254,0.247600
0.625938,0.063369,0.063246,0.247570
0.625861,0.063361,0.063238,0.247662
0.625784,0.063353,0.063230,0.247755
0.625707,0.063346,0.063223,0.247847
0.625630,0.063338,0.063215,0.247940
0.625553,0.063330,0.063207,0.248032
0.625476,0.063322,0.063322,0.248002
0.625400,0.063437,0.063314,0.247971
0.625323,0.063430,0.063307,0.248064
0.625246,0.063422,0.063299,0.248156
0.625169,0.063414,0.063291,0.248249
0.625092,0.063406,0.063283,0.248341
0.625015,0.063398,0.063276,0.248433
0.624939,0.063391,0.063391,0.248403
0.624985,0.063383,0.063383,0.248372
0.625031,0.063375,0.063375,0.248342
0.625077,0.063367,0.063367,0.248311
0.625123,0.063360,0.063360,0.248281
0.625169,0.063352,0.063352,0.248250
0.625215,0.063344,0.063344,0.248220
0.625261,0.063336,0.063336,0.248190
0.625307,0.063328,0.063328,0.248159
0.625353,0.063321,0.063321,0.248129
0.625399,0.063313,0.063313,0.248098
0.625322,0.063428,0.063305,0.248068
0.625245,0.063420,0.063420,0.248037
0.625169,0.063535,0.063412,0.248007
0.625092,0.063527,0.063404,0.248099
0.625015,0.063519,0.063519,0.248069
0.625061,0.063512,0.063512,0.248038
0.625107,0.063504,0.063504,0.248008
0.625153,0.063496,0.063496,0.247977
0.625199,0.063488,0.063488,0.247947
0.625245,0.063480,0.063480,0.247917
0.625291,0.063473,0.063473,0.247886
0.625337,0.063465,0.063465,0.247856
0.625383,0.063457,0.063457,0.247826
0.625429,0.063449,0.063449,0.247795
0.625475,0.063442,0.063442,0.247765
0.625520,0.063434,0.063434,0.247735
0.625566,0.063426,0.063426,0.247704
0.625612,0.063418,0.063418,0.247674
0.625658,0.063410,0.063410,0.247644
0.625704,0.063403,0.063403,0.247613
0.625750,0.063395,0.063395,0.247583
0.625795,0.063387,0.063387,0.247553
0.625841,0.063379,0.063379,0.247522
0.625887,0.063372,0.063372,0.247492
0.625933,0.063364,0.063364,0.247462
0.625978,0.063356,0.063356,0.247432
0.626024,0.063348,0.063348,0.247401
0.626070,0.063341,0.063341,0.247371
0.626116,0.063333,0.063333,0.247341
0.626161,0.063325,0.063325,0.247311
0.626207,0.063317,0.063317,0.247280
0.626253,0.063310,0.063310,0.247250
0.626298,0.063302,0.063302,0.247220
0.626344,0.063294,0.063294,0.247190
0.626390,0.063286,0.063286,0.247159
0.626435,0.063279,0.063279,0.247129
0.626481,0.063271,0.063271,0.247099
0.626527,0.063263,0.063263,0.247069
0.626572,0.063256,0.063256,0.247039
0.626618,0.063248,0.063248,0.247009
0.626663,0.063240,0.063240,0.246978
0.626709,0.063232,0.063232,0.246948
0.626755,0.063225,0.063225,0.246918
0.626800,0.063217,0.063217,0.246888
0.626846,0.063209,0.063209,0.246858
0.626891,0.063202,0.063202,0.246828
0.626937,0.063194,0.063194,0.246798
0.626982,0.063186,0.063186,0.246768
0.627028,0.063178,0.063178,0.246737
0.627073,0.063171,0.063171,0.246707
0.627119,0.063163,0.063163,0.246677
0.627164,0.063155,0.063155,0.246647
0.627210,0.063148,0.063148,0.246617
0.627255,0.063140,0.063140,0.246587
0.627300,0.063132,0.063132,0.246557
0.627224,0.063246,0.063125,0.246527
0.627148,0.063239,0.063239,0.246497
0.627193,0.063231,0.063231,0.246467
0.627238,0.063223,0.063223,0.246437
0.627284,0.063216,0.063216,0.246407
0.627329,0.063208,0.063208,0.246377
0.627375,0.063200,0.063200,0.246347
0.627420,0.063193,0.063193,0.246317
0.627344,0.063307,0.063185,0.246287
0.627267,0.063299,0.063177,0.246379
0.627191,0.063291,0.063169,0.246470
0.627115,0.063283,0.063162,0.246562
0.627038,0.063276,0.063154,0.246654
0.626962,0.063268,0.063146,0.246745
0.626886,0.063260,0.063260,0.246715
0.626931,0.063253,0.063253,0.246685
0.626855,0.063367,0.063245,0.246655
0.626779,0.063359,0.063359,0.246625
0.626824,0.063351,0.063351,0.246595
0.626869,0.063343,0.063343,0.246565
0.626793,0.063457,0.063336,0.246535
0.626717,0.063450,0.063328,0.246627
0.626641,0.063442,0.063320,0.246719
0.626565,0.063434,0.063434,0.246689
0.626610,0.063426,0.063426,0.246659
0.626534,0.063540,0.063419,0.246629
0.626458,0.063533,0.063411,0.246720
0.626382,0.063525,0.063525,0.246690
0.626427,0.063517,0.063517,0.246660
0.626472,0.063509,0.063509,0.246630
0.626518,0.063502,0.063502,0.246600
0.626563,0.063494,0.063494,0.246570
0.626608,0.063486,0.063486,0.246540
0.626654,0.063479,0.063479,0.246511
0.626699,0.063471,0.063471,0.246481
0.626744,0.063463,0.063463,0.246451
0.626790,0.063455,0.063455,0.246421
0.626835,0.063448,0.063448,0.246391
0.626880,0.063440,0.063440,0.246361
0.626925,0.063432,0.063432,0.246331
0.626971,0.063425,0.063425,0.246301
0.627016,0.063417,0.063417,0.246271
0.627061,0.063409,0.063409,0.246242
0.627106,0.063402,0.063402,0.246212
0.627151,0.063394,0.063394,0.246182
0.627197,0.063386,0.063386,0.246152
0.627242,0.063379,0.063379,0.246122
0.627287,0.063371,0.063371,0.246092
0.627332,0.063363,0.063363,0.246063
0.627377,0.063356,0.063356,0.246033
0.627422,0.063348,0.063348,0.246003
0.627468,0.063340,0.063340,0.245973
0.627513,0.063333,0.063333,0.245943
0.627558,0.063325,0.063325,0.245914
0.627482,0.063438,0.063317,0.245884
0.627406,0.063431,0.063310,0.245975
0.627330,0.063423,0.063302,0.246066
0.627254,0.063415,0.063294,0.246158
0.627178,0.063408,0.063287,0.246249
0.627102,0.063400,0.063279,0.246340
0.627026,0.063392,0.063271,0.246431
0.626951,0.063385,0.063264,0.246522
0.626875,0.063377,0.063377,0.246493
0.626920,0.063369,0.063369,0.246463
0.626965,0.063362,0.063362,0.246433
0.627010,0.063354,0.063354,0.246403
0.627055,0.063346,0.063346,0.246373
0.627100,0.063339,0.063339,0.246344
0.627145,0.063331,0.063331,0.246314
0.627190,0.063323,0.063323,0.246284
0.627235,0.063316,0.063316,0.246254
0.627280,0.063308,0.063308,0.246224
0.627325,0.063300,0.063300,0.246195
0.627370,0.063293,0.063293,0.246165
0.627415,0.063285,0.063285,0.246135
0.627460,0.063277,0.063277,0.246106
0.627505,0.063270,0.063270,0.246076
0.627550,0.063262,0.063262,0.246046
0.627595,0.063254,0.063254,0.246016
0.627640,0.063247,0.063247,0.245987
0.627685,0.063239,0.063239,0.245957
0.627730,0.063232,0.063232,0.245927
0.627775,0.063224,0.063224,0.245898
0.627820,0.063216,0.063216,0.245868
0.627865,0.063209,0.063209,0.245838
0.627910,0.063201,0.063201,0.245809
0.627955,0.063193,0.063193,0.245779
0.628000,0.063186,0.063186,0.245749
0.628044,0.063178,0.063178,0.245720
0.628089,0.063171,0.063171,0.245690
0.628134,0.063163,0.063163,0.245661
0.628179,0.063155,0.063155,0.245631
0.628224,0.063148,0.063148,0.245601
0.628268,0.063140,0.063140,0.245572
0.628313,0.063133,0.063133,0.245542
0.628358,0.063125,0.063125,0.245513
0.628282,0.063238,0.063117,0.245483
0.628207,0.063230,0.063230,0.245453
0.628251,0.063223,0.063223,0.245424
0.628296,0.063215,0.063215,0.245394
0.628221,0.063328,0.063207,0.245365
0.628145,0.063320,0.063200,0.245456
0.628069,0.063312,0.063192,0.245546
0.627994,0.063305,0.063184,0.245637
0.627918,0.063297,0.063177,0.245728
0.627843,0.063290,0.063169,0.245819
0.627767,0.063282,0.063162,0.245910
0.627692,0.063274,0.063274,0.245880
0.627736,0.063267,0.063267,0.245850
0.627661,0.063379,0.063259,0.245821
0.627585,0.063372,0.063252,0.245911
0.627510,0.063364,0.063244,0.246002
0.627434,0.063357,0.063357,0.245973
0.627479,0.063349,0.063349,0.245943
0.627524,0.063341,0.063341,0.245913
0.627569,0.063334,0.063334,0.245884
0.627614,0.063326,0.063326,0.245854
0.627658,0.063319,0.063319,0.245825
0.627583,0.063431,0.063311,0.245795
0.627508,0.063423,0.063303,0.245886
0.627432,0.063416,0.063416,0.245856
0.627477,0.063408,0.063408,0.245827
0.627522,0.063401,0.063401,0.245797
0.627566,0.063393,0.063393,0.245768
0.627611,0.063385,0.063385,0.245738
0.627656,0.063378,0.063378,0.245709
0.627700,0.063370,0.063370,0.245679
0.627745,0.063363,0.063363,0.245650
0.627790,0.063355,0.063355,0.245620
0.627834,0.063347,0.063347,0.245591
0.627759,0.063460,0.063340,0.245561
0.627684,0.063452,0.063332,0.245652
0.627609,0.063444,0.063325,0.245742
0.627533,0.063437,0.063317,0.245833
0.627458,0.063429,0.063309,0.245923
0.627383,0.063422,0.063302,0.246014
0.627308,0.063414,0.063414,0.245984
0.627352,0.063406,0.063406,0.245955
0.627397,0.063399,0.063399,0.245925
0.627442,0.063391,0.063391,0.245896
0.627486,0.063384,0.063384,0.245866
0.627411,0.063496,0.063376,0.245837
0.627336,0.063488,0.063368,0.245927
0.627261,0.063481,0.063481,0.245898
0.627305,0.063473,0.063473,0.245868
0.627350,0.063465,0.063465,0.245839
0.627275,0.063578,0.063458,0.245809
0.627200,0.063570,0.063450,0.245900
0.627125,0.063562,0.063443,0.245990
0.627050,0.063555,0.063435,0.246080
0.626975,0.063547,0.063547,0.246051
0.627019,0.063540,0.063540,0.246021
0.627064,0.063532,0.063532,0.245992
0.627109,0.063524,0.063524,0.245962
0.627153,0.063517,0.063517,0.245933
0.627198,0.063509,0.063509,0.245904
0.627242,0.063502,0.063502,0.245874
0.627287,0.063494,0.063494,0.245845
0.627331,0.063486,0.063486,0.245815
0.627256,0.063598,0.063479,0.245786
0.627181,0.063591,0.063471,0.245876
0.627106,0.063583,0.063464,0.245966
0.627032,0.063576,0.063456,0.246056
0.626957,0.063568,0.063448,0.246147
0.626882,0.063560,0.063441,0.246237
0.626807,0.063553,0.063433,0.246327
0.626732,0.063545,0.063426,0.246417
0.626657,0.063538,0.063418,0.246507
0.626582,0.063530,0.063530,0.246477
0.626627,0.063522,0.063522,0.246448
0.626671,0.063515,0.063515,0.246418
0.626716,0.063507,0.063507,0.246389
0.626761,0.063500,0.063500,0.246360
0.626805,0.063492,0.063492,0.246330
0.626850,0.063484,0.063484,0.246301
0.626894,0.063477,0.063477,0.246271
0.626939,0.063469,0.063469,0.246242
0.626983,0.063462,0.063462,0.246213
0.627028,0.063454,0.063454,0.246183
0.627072,0.063447,0.063447,0.246154
0.626997,0.063558,0.063439,0.246124
0.626923,0.063551,0.063432,0.246214
0.626848,0.063543,0.063424,0.246304
0.626773,0.063536,0.063416,0.246394
0.626698,0.063528,0.063409,0.246484
0.626624,0.063520,0.063401,0.246574
0.626549,0.063513,0.063394,0.246663
0.626474,0.063505,0.063386,0.246753
0.626400,0.063498,0.063379,0.246843
0.626325,0.063490,0.063371,0.246933
0.626251,0.063483,0.063364,0.247022
0.626176,0.063475,0.063475,0.246993
0.626101,0.063587,0.063467,0.246964
0.626027,0.063579,0.063579,0.246934
0.626071,0.063571,0.063571,0.246905
0.626116,0.063564,0.063564,0.246875
0.626160,0.063556,0.063556,0.246846
0.626205,0.063549,0.063549,0.246817
0.626249,0.063541,0.063541,0.246787
0.626294,0.063534,0.063534,0.246758
0.626338,0.063526,0.063526,0.246729
0.626383,0.063518,0.063518,0.246699
0.626427,0.063511,0.063511,0.246670
0.626472,0.063503,0.063503,0.246641
0.626516,0.063496,0.063496,0.246611
0.626560,0.063488,0.063488,0.246582
0.626605,0.063481,0.063481,0.246553
0.626649,0.063473,0.063473,0.246523
0.626694,0.063466,0.063466,0.246494
0.626738,0.063458,0.063458,0.246465
0.626782,0.063451,0.063451,0.246435
0.626827,0.063443,0.063443,0.246406
0.626871,0.063435,0.063435,0.246377
0.626915,0.063428,0.063428,0.246348
0.626841,0.063539,0.063420,0.246318
0.626766,0.063532,0.063413,0.246408
0.626692,0.063524,0.063405,0.246497
0.626618,0.063517,0.063398,0.246587
0.626543,0.063509,0.063390,0.246676
0.626469,0.063501,0.063383,0.246766
0.626395,0.063494,0.063494,0.246736
0.626439,0.063486,0.063486,0.246707
0.626483,0.063479,0.063479,0.246678
0.626527,0.063471,0.063471,0.246648
0.626453,0.063582,0.063464,0.246619
0.626379,0.063575,0.063456,0.246709
0.626305,0.063567,0.063449,0.246798
0.626230,0.063560,0.063560,0.246769
0.626275,0.063552,0.063552,0.246739
0.626319,0.063545,0.063545,0.246710
0.626363,0.063537,0.063537,0.246681
0.626408,0.063530,0.063530,0.246652
0.626452,0.063522,0.063522,0.246622
0.626496,0.063515,0.063515,0.246593
0.626540,0.063507,0.063507,0.246564
0.626585,0.063500,0.063500,0.246535
0.626629,0.063492,0.063492,0.246506
0.626673,0.063485,0.063485,0.246476
0.626717,0.063477,0.063477,0.246447
0.626761,0.063470,0.063470,0.246418
0.626806,0.063462,0.063462,0.246389
0.626850,0.063454,0.063454,0.246360
0.626894,0.063447,0.063447,0.246330
0.626938,0.063439,0.063439,0.246301
0.626982,0.063432,0.063432,0.246272
0.627026,0.063424,0.063424,0.246243
0.627070,0.063417,0.063417,0.246214
0.627115,0.063409,0.063409,0.246185
0.627159,0.063402,0.063402,0.246156
0.627203,0.063394,0.063394,0.246127
0.627247,0.063387,0.063387,0.246097
0.627291,0.063379,0.063379,0.246068
0.627335,0.063372,0.063372,0.246039
0.627379,0.063364,0.063364,0.246010
0.627423,0.063357,0.063357,0.245981
0.627467,0.063349,0.063349,0.245952
0.627511,0.063342,0.063342,0.245923
0.627555,0.063335,0.063335,0.245894
0.627599,0.063327,0.063327,0.245865
0.627643,0.063320,0.063320,0.245836
0.627687,0.063312,0.063312,0.245807
0.627613,0.063423,0.063305,0.245778
0.627539,0.063415,0.063297,0.245867
0.627465,0.063408,0.063290,0.245956
0.627391,0.063400,0.063282,0.246045
0.627317,0.063393,0.063275,0.246134
0.627243,0.063385,0.063385,0.246105
0.627287,0.063378,0.063378,0.246076
0.627331,0.063370,0.063370,0.246047
0.627375,0.063363,0.063363,0.246018
0.627419,0.063355,0.063355,0.245989
0.627463,0.063348,0.063348,0.245960
0.627506,0.063340,0.063340,0.245931
0.627550,0.063333,0.063333,0.245902
0.627476,0.063443,0.063325,0.245873
0.627402,0.063436,0.063318,0.245962
0.627328,0.063428,0.063311,0.246050
0.627254,0.063421,0.063303,0.246139
0.627181,0.063413,0.063296,0.246228
0.627107,0.063406,0.063288,0.246317
0.627033,0.063399,0.063281,0.246406
0.626959,0.063391,0.063273,0.246495
0.626885,0.063384,0.063266,0.246583
0.626811,0.063376,0.063258,0.246672
0.626737,0.063369,0.063251,0.246761
0.626664,0.063361,0.063243,0.246850
0.626590,0.063354,0.063236,0.246938
0.626516,0.063346,0.063346,0.246909
0.626560,0.063339,0.063339,0.246880
0.626604,0.063331,0.063331,0.246851
0.626648,0.063324,0.063324,0.246822
0.626692,0.063316,0.063316,0.246793
0.626736,0.063309,0.063309,0.246764
0.626780,0.063302,0.063302,0.246735
0.626824,0.063294,0.063294,0.246706
0.626867,0.063287,0.063287,0.246677
0.626911,0.063279,0.063279,0.246648
0.626955,0.063272,0.063272,0.246619
0.626999,0.063264,0.063264,0.246590
0.627043,0.063257,0.063257,0.246561
0.627087,0.063249,0.063249,0.246532
0.627131,0.063242,0.063242,0.246503
0.627174,0.063235,0.063235,0.246474
0.627218,0.063227,0.063227,0.246445
0.627262,0.063220,0.063220,0.246416
0.627306,0.063212,0.063212,0.246387
0.627350,0.063205,0.063205,0.246358
0.627393,0.063197,0.063197,0.246329
0.627437,0.063190,0.063190,0.246300
0.627481,0.063183,0.063183,0.246271
0.627525,0.063175,0.063175,0.246242
0.627568,0.063168,0.063168,0.246213
0.627612,0.063160,0.063160,0.246185
0.627656,0.063153,0.063153,0.246156
0.627700,0.063146,0.063146,0.246127
0.627743,0.063138,0.063138,0.246098
0.627787,0.063131,0.063131,0.246069
0.627831,0.063123,0.063123,0.246040
0.627874,0.063116,0.063116,0.246011
0.627801,0.063226,0.063109,0.245982
0.627727,0.063218,0.063101,0.246071
0.627653,0.063211,0.063094,0.246159
0.627580,0.063204,0.063086,0.246248
0.627506,0.063196,0.063079,0.246336
0.627433,0.063189,0.063072,0.246424
0.627359,0.063181,0.063064,0.246513
0.627286,0.063174,0.063057,0.246601
0.627212,0.063167,0.063049,0.246689
0.627138,0.063159,0.063042,0.246778
0.627065,0.063152,0.063152,0.246749
0.627109,0.063144,0.063144,0.246720
0.627035,0.063254,0.063137,0.246691
0.626962,0.063247,0.063130,0.246779
0.626888,0.063239,0.063122,0.246867
0.626815,0.063232,0.063115,0.246955
0.626742,0.063224,0.063224,0.246927
0.626785,0.063217,0.063217,0.246898
0.626829,0.063210,0.063210,0.246869
0.626873,0.063202,0.063202,0.246840
0.626916,0.063195,0.063195,0.246811
0.626960,0.063187,0.063187,0.246782
0.626887,0.063297,0.063180,0.246753
0.626813,0.063290,0.063173,0.246841
0.626740,0.063282,0.063165,0.246929
0.626667,0.063275,0.063275,0.246901
0.626710,0.063267,0.063267,0.246872
0.626754,0.063260,0.063260,0.246843
0.626798,0.063253,0.063253,0.246814
0.626841,0.063245,0.063245,0.246785
0.626885,0.063238,0.063238,0.246756
0.626928,0.063230,0.063230,0.246727
0.626972,0.063223,0.063223,0.246699
0.627016,0.063216,0.063216,0.246670
0.627059,0.063208,0.063208,0.246641
0.627103,0.063201,0.063201,0.246612
0.627146,0.063194,0.063194,0.246583
0.627190,0.063186,0.063186,0.246555
0.627233,0.063179,0.063179,0.246526
0.627277,0.063171,0.063171,0.246497
0.627320,0.063164,0.063164,0.246468
0.627364,0.063157,0.063157,0.246439
0.627291,0.063266,0.063149,0.246411
0.627218,0.063259,0.063259,0.246382
0.627144,0.063368,0.063251,0.246353
0.627071,0.063361,0.063244,0.246441
0.626998,0.063353,0.063236,0.246529
0.626925,0.063346,0.063346,0.246500
0.626968,0.063338,0.063338,0.246471
0.627012,0.063331,0.063331,0.246443
0.627055,0.063324,0.063324,0.246414
0.627099,0.063316,0.063316,0.246385
0.627026,0.063425,0.063309,0.246357
0.626953,0.063418,0.063418,0.246328
0.626996,0.063411,0.063411,0.246299
0.627040,0.063403,0.063403,0.246270
0.627083,0.063396,0.063396,0.246242
0.627127,0.063388,0.063388,0.246213
0.627053,0.063498,0.063381,0.246184
0.626980,0.063490,0.063490,0.246156
0.627024,0.063483,0.063483,0.246127
0.627067,0.063475,0.063475,0.246098
